time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
17.933,0.0327,-0.8014,-0.0269,7.978,-13.9104,-3.4557,-0.1023,-0.6967,0.0554,849.1472,8.7,42.48,93.84,0,122.967,86.972,-129.446,49.17433152,-121.6778092,0
17.937,0.0327,-0.8014,-0.0269,7.978,-13.9104,-3.4557,-0.1023,-0.6967,0.0554,849.1707,8.7,42.48,93.84,0,122.967,86.972,-129.446,49.17433152,-121.6778092,0
17.94,0.0327,-0.8014,-0.0269,7.978,-13.9104,-3.4557,-0.1023,-0.6967,0.0554,849.1707,8.7,42.48,93.84,0,122.967,86.972,-129.446,49.17433152,-121.6778092,0
17.943,0.0327,-0.8014,-0.0269,7.2374,-14.1209,-3.2726,-0.1023,-0.6967,0.0554,849.1707,8.7,42.48,93.84,0,122.967,86.972,-129.446,49.17433152,-121.6778092,0
17.981,-0.0147,-1.01,0.0864,7.2374,-14.1209,-3.2726,-0.1023,-0.6967,0.0554,849.1707,8.7,42.48,93.84,0,-14.419,85.04,9.626,49.17433152,-121.6778092,0
17.985,-0.0147,-1.01,0.0864,7.2374,-14.1209,-3.2726,-0.1023,-0.6967,0.0554,849.1707,9.12,42.24,93.96,0,-14.662,85.04,9.626,49.17433152,-121.6778092,0
17.989,-0.0147,-1.01,0.0864,7.2374,-14.1209,-3.2726,0.0383,-0.7318,-0.1033,849.1707,9.12,42.24,93.96,0,-14.662,85.04,9.626,49.17433152,-121.6778092,0
18.001,-0.0147,-1.01,0.0864,5.6912,-17.3265,-1.7886,0.0383,-0.7318,-0.1033,849.1707,9.12,42.24,93.96,0,-14.662,85.04,9.626,49.17433152,-121.6778092,0
18.042,-0.2458,-1.1288,-0.1408,5.6912,-17.3265,-1.7886,0.0383,-0.7318,-0.1033,849.1707,9.12,42.24,93.96,0,-119.007,75.914,119.805,49.17433152,-121.6778092,0
18.047,-0.2458,-1.1288,-0.1408,5.6912,-17.3265,-1.7886,0.0383,-0.7318,-0.1033,849.1707,9.48,42.06,94.08,0,-119.26,75.914,119.805,49.17433152,-121.6778092,0
18.05,-0.2458,-1.1288,-0.1408,5.6912,-17.3265,-1.7886,0.1928,-0.6498,-0.1481,849.1707,9.48,42.06,94.08,0,-119.26,75.914,119.805,49.17433152,-121.6778092,0
18.062,-0.2458,-1.1288,-0.1408,1.883,-19.4976,-3.9466,0.1928,-0.6498,-0.1481,849.1707,9.48,42.06,94.08,0,-119.26,75.914,119.805,49.17433152,-121.6778092,0
18.102,-0.1539,-1.1258,-0.0577,1.883,-19.4976,-3.9466,0.1928,-0.6498,-0.1481,849.1707,9.48,42.06,94.08,0,-112.664,81.693,110.556,49.17433152,-121.6778092,0
18.105,-0.1539,-1.1258,-0.0577,1.883,-19.4976,-3.9466,0.1928,-0.6498,-0.1481,849.1707,9.84,41.82,94.26,0,-112.901,81.693,110.556,49.17433152,-121.6778092,0
18.111,-0.1539,-1.1258,-0.0577,1.883,-19.4976,-3.9466,-0.18,-0.3771,-0.1044,849.1707,9.84,41.82,94.26,0,-112.901,81.693,110.556,49.17433152,-121.6778092,0
18.114,-0.1539,-1.1258,-0.0577,1.883,-19.4976,-3.9466,-0.18,-0.3771,-0.1044,849.1809,9.84,41.82,94.26,0,-112.901,81.693,110.556,49.17433152,-121.6778092,0
18.118,-0.1539,-1.1258,-0.0577,1.883,-19.4976,-3.9466,-0.18,-0.3771,-0.1044,849.1809,9.84,41.82,94.26,0,-112.901,81.693,110.556,49.17433152,-121.6778092,0
18.129,-0.1539,-1.1258,-0.0577,1.6057,-20.0426,-2.8681,-0.18,-0.3771,-0.1044,849.1809,9.84,41.82,94.26,0,-112.901,81.693,110.556,49.17433152,-121.6778092,0
18.161,0.0225,-0.99,-0.0709,1.6057,-20.0426,-2.8681,-0.18,-0.3771,-0.1044,849.1809,9.84,41.82,94.26,0,155.61,85.703,-162.413,49.17433152,-121.6778092,0
18.167,0.0225,-0.99,-0.0709,1.6057,-20.0426,-2.8681,-0.18,-0.3771,-0.1044,849.1809,10.2,41.64,94.38,0,155.399,85.703,-162.413,49.17433152,-121.6778092,0
18.17,0.0225,-0.99,-0.0709,1.6057,-20.0426,-2.8681,-0.1257,-0.1822,-0.1417,849.1809,10.2,41.64,94.38,0,155.399,85.703,-162.413,49.17433152,-121.6778092,0
18.179,0.0225,-0.99,-0.0709,2.8161,-18.932,-2.7534,-0.1257,-0.1822,-0.1417,849.1809,10.2,41.64,94.38,0,155.399,85.703,-162.413,49.17433152,-121.6778092,0
18.219,0.0205,-1.0139,-0.0963,2.8161,-18.932,-2.7534,-0.1257,-0.1822,-0.1417,849.1809,10.2,41.64,94.38,0,160.927,84.452,-167.972,49.17433152,-121.6778092,0
18.224,0.0205,-1.0139,-0.0963,2.8161,-18.932,-2.7534,-0.1257,-0.1822,-0.1417,849.1809,10.56,41.46,94.5,0,160.714,84.452,-167.972,49.17433152,-121.6778092,0
18.229,0.0205,-1.0139,-0.0963,2.8161,-18.932,-2.7534,-0.0937,-0.4847,-0.0916,849.1809,10.56,41.46,94.5,0,160.714,84.452,-167.972,49.17433152,-121.6778092,0
18.239,0.0205,-1.0139,-0.0963,2.3328,-19.3229,-2.8205,-0.0937,-0.4847,-0.0916,849.1809,10.56,41.46,94.5,0,160.714,84.452,-167.972,49.17433152,-121.6778092,0
18.28,0.1021,-1.0408,-0.0509,2.3328,-19.3229,-2.8205,-0.0937,-0.4847,-0.0916,849.1809,10.56,41.46,94.5,0,107.396,83.744,-116.483,49.17433152,-121.6778092,0
18.284,0.1021,-1.0408,-0.0509,2.3328,-19.3229,-2.8205,-0.0937,-0.4847,-0.0916,849.1809,10.86,41.34,94.62,0,107.235,83.744,-116.483,49.17433152,-121.6778092,0
18.286,0.1021,-1.0408,-0.0509,2.3328,-19.3229,-2.8205,-0.0128,-0.5252,-0.016,849.1809,10.86,41.34,94.62,0,107.235,83.744,-116.483,49.17433152,-121.6778092,0
18.287,0.1021,-1.0408,-0.0509,2.3328,-19.3229,-2.8205,-0.0128,-0.5252,-0.016,848.9192,10.86,41.34,94.62,0,107.235,83.744,-116.483,49.17433152,-121.6778092,0
18.289,0.1021,-1.0408,-0.0509,2.3328,-19.3229,-2.8205,-0.0128,-0.5252,-0.016,848.9192,10.86,41.34,94.62,0,107.235,83.744,-116.483,49.17433152,-121.6778092,0
18.299,0.1021,-1.0408,-0.0509,2.8368,-19.6936,-2.1325,-0.0128,-0.5252,-0.016,848.9192,10.86,41.34,94.62,0,107.235,83.744,-116.483,49.17433152,-121.6778092,0
18.348,-0.0161,-1.0667,-0.1061,2.8368,-19.6936,-2.1325,-0.0128,-0.5252,-0.016,848.9192,10.86,41.34,94.62,0,-177.799,84.255,171.358,49.17433152,-121.6778092,0
18.355,-0.0161,-1.0667,-0.1061,2.8368,-19.6936,-2.1325,-0.0128,-0.5252,-0.016,848.9192,11.16,41.28,94.68,0,-177.983,84.255,171.358,49.17433152,-121.6778092,0
18.357,-0.0161,-1.0667,-0.1061,2.8368,-19.6936,-2.1325,0.0692,-0.6541,0.0756,848.9192,11.16,41.28,94.68,0,-177.983,84.255,171.358,49.17433152,-121.6778092,0
18.359,-0.0161,-1.0667,-0.1061,1.193,-20.0493,-2.5459,0.0692,-0.6541,0.0756,848.9192,11.16,41.28,94.68,0,-177.983,84.255,171.358,49.17433152,-121.6778092,0
18.406,0.0469,-1.1488,-0.1281,1.193,-20.0493,-2.5459,0.0692,-0.6541,0.0756,848.9192,11.16,41.28,94.68,0,151.602,83.229,-159.885,49.17433152,-121.6778092,0
18.421,0.0469,-1.1488,-0.1281,1.193,-20.0493,-2.5459,0.0692,-0.6541,0.0756,848.9192,11.28,41.22,94.62,0,151.524,83.229,-159.885,49.17433152,-121.6778092,0
18.428,0.0469,-1.1488,-0.1281,1.193,-20.0493,-2.5459,0.0405,-0.3846,0.0373,848.9192,11.28,41.22,94.62,0,151.524,83.229,-159.885,49.17433152,-121.6778092,0
18.43,0.0469,-1.1488,-0.1281,1.5224,-20.9072,-2.6469,0.0405,-0.3846,0.0373,848.9192,11.28,41.22,94.62,0,151.524,83.229,-159.885,49.17433152,-121.6778092,0
18.459,0.1774,-1.0696,-0.1408,1.5224,-20.9072,-2.6469,0.0405,-0.3846,0.0373,848.9192,11.28,41.22,94.62,0,116.456,78.047,-128.44,49.17433152,-121.6778092,0
18.461,0.1774,-1.0696,-0.1408,1.5224,-20.9072,-2.6469,0.0405,-0.3846,0.0373,848.9192,11.4,41.16,94.56,0,116.382,78.047,-128.44,49.17433152,-121.6778092,0
18.463,0.1774,-1.0696,-0.1408,1.5224,-20.9072,-2.6469,-0.066,-0.1385,-0.1449,848.9192,11.4,41.16,94.56,0,116.382,78.047,-128.44,49.17433152,-121.6778092,0
18.465,0.1774,-1.0696,-0.1408,1.5224,-20.9072,-2.6469,-0.066,-0.1385,-0.1449,849.1902,11.4,41.16,94.56,0,116.382,78.047,-128.44,49.17433152,-121.6778092,0
18.466,0.1774,-1.0696,-0.1408,1.5224,-20.9072,-2.6469,-0.066,-0.1385,-0.1449,849.1902,11.4,41.16,94.56,0,116.382,78.047,-128.44,49.17433152,-121.6778092,0
18.478,0.1774,-1.0696,-0.1408,2.9489,-20.1096,-2.8012,-0.066,-0.1385,-0.1449,849.1902,11.4,41.16,94.56,0,116.382,78.047,-128.44,49.17433152,-121.6778092,0
18.52,0.1998,-0.9871,-0.1051,2.9489,-20.1096,-2.8012,-0.066,-0.1385,-0.1449,849.1902,11.4,41.16,94.56,0,105.03,77.115,-117.743,49.17433152,-121.6778092,0
18.525,0.1998,-0.9871,-0.1051,2.9489,-20.1096,-2.8012,-0.066,-0.1385,-0.1449,849.1902,11.4,41.16,94.44,0,105.014,77.115,-117.743,49.17433152,-121.6778092,0
18.528,0.1998,-0.9871,-0.1051,2.9489,-20.1096,-2.8012,-0.0597,-0.3345,-0.0863,849.1902,11.4,41.16,94.44,0,105.014,77.115,-117.743,49.17433152,-121.6778092,0
18.538,0.1998,-0.9871,-0.1051,3.3605,-19.2815,-2.4027,-0.0597,-0.3345,-0.0863,849.1902,11.4,41.16,94.44,0,105.014,77.115,-117.743,49.17433152,-121.6778092,0
18.58,0.1544,-0.9646,-0.1286,3.3605,-19.2815,-2.4027,-0.0597,-0.3345,-0.0863,849.1902,11.4,41.16,94.44,0,117.845,78.234,-129.783,49.17433152,-121.6778092,0
18.584,0.1544,-0.9646,-0.1286,3.3605,-19.2815,-2.4027,-0.0597,-0.3345,-0.0863,849.1902,11.4,41.1,94.26,0,117.83,78.234,-129.783,49.17433152,-121.6778092,0
18.588,0.1544,-0.9646,-0.1286,3.3605,-19.2815,-2.4027,-0.0405,-0.4559,-0.0565,849.1902,11.4,41.1,94.26,0,117.83,78.234,-129.783,49.17433152,-121.6778092,0
18.6,0.1544,-0.9646,-0.1286,2.9747,-19.0567,-2.602,-0.0405,-0.4559,-0.0565,849.1902,11.4,41.1,94.26,0,117.83,78.234,-129.783,49.17433152,-121.6778092,0
18.64,0.1959,-0.7017,-0.0567,2.9747,-19.0567,-2.602,-0.0405,-0.4559,-0.0565,849.1902,11.4,41.1,94.26,0,91.949,73.791,-106.15,49.17433152,-121.6778092,0
18.644,0.1959,-0.7017,-0.0567,2.9747,-19.0567,-2.602,-0.0405,-0.4559,-0.0565,849.1902,11.34,41.1,94.02,0,91.949,73.791,-106.15,49.17433152,-121.6778092,0
18.647,0.1959,-0.7017,-0.0567,2.9747,-19.0567,-2.602,-0.016,-0.5113,0.0181,849.1902,11.34,41.1,94.02,0,91.949,73.791,-106.15,49.17433152,-121.6778092,0
18.651,0.1959,-0.7017,-0.0567,2.9747,-19.0567,-2.602,-0.016,-0.5113,0.0181,849.2031,11.34,41.1,94.02,0,91.949,73.791,-106.15,49.17433152,-121.6778092,0
18.655,0.1959,-0.7017,-0.0567,2.9747,-19.0567,-2.602,-0.016,-0.5113,0.0181,849.2031,11.34,41.1,94.02,0,91.949,73.791,-106.15,49.17433152,-121.6778092,0
18.658,0.1959,-0.7017,-0.0567,3.5203,-16.4643,-1.855,-0.016,-0.5113,0.0181,849.2031,11.34,41.1,94.02,0,91.949,73.791,-106.15,49.17433152,-121.6778092,0
18.698,0.1329,-0.9558,-0.1066,3.5203,-16.4643,-1.855,-0.016,-0.5113,0.0181,849.2031,11.34,41.1,94.02,0,117.562,79.894,-128.727,49.17433152,-121.6778092,0
18.7,0.1329,-0.9558,-0.1066,3.5203,-16.4643,-1.855,-0.016,-0.5113,0.0181,849.2031,11.34,41.1,93.78,0,117.534,79.894,-128.727,49.17433152,-121.6778092,0
18.703,0.1329,-0.9558,-0.1066,3.5203,-16.4643,-1.855,0.408,-0.8128,0.0852,849.2031,11.34,41.1,93.78,0,117.534,79.894,-128.727,49.17433152,-121.6778092,0
18.717,0.1329,-0.9558,-0.1066,2.8403,-18.9895,-2.1433,0.408,-0.8128,0.0852,849.2031,11.34,41.1,93.78,0,117.534,79.894,-128.727,49.17433152,-121.6778092,0
18.764,-0.1266,-1.3672,-0.1144,2.8403,-18.9895,-2.1433,0.408,-0.8128,0.0852,849.2031,11.34,41.1,93.78,0,-136.66,82.888,132.112,49.17433152,-121.6778092,0
18.771,-0.1266,-1.3672,-0.1144,2.8403,-18.9895,-2.1433,0.408,-0.8128,0.0852,849.2031,11.34,41.16,93.42,0,-136.675,82.888,132.112,49.17433152,-121.6778092,0
18.776,-0.1266,-1.3672,-0.1144,2.8403,-18.9895,-2.1433,0.3249,-0.9396,0.1768,849.2031,11.34,41.16,93.42,0,-136.675,82.888,132.112,49.17433152,-121.6778092,0
18.778,-0.1266,-1.3672,-0.1144,-0.5013,-23.1348,-2.032,0.3249,-0.9396,0.1768,849.2031,11.34,41.16,93.42,0,-136.675,82.888,132.112,49.17433152,-121.6778092,0
18.819,-0.1744,-0.8419,-0.0093,-0.5013,-23.1348,-2.032,0.3249,-0.9396,0.1768,849.2031,11.34,41.16,93.42,0,-94.7,78.279,93.066,49.17433152,-121.6778092,0
18.821,-0.1744,-0.8419,-0.0093,-0.5013,-23.1348,-2.032,0.3249,-0.9396,0.1768,849.2031,11.4,41.16,93,0,-94.744,78.279,93.066,49.17433152,-121.6778092,0
18.824,-0.1744,-0.8419,-0.0093,-0.5013,-23.1348,-2.032,-0.0799,-0.2429,0.1055,849.2031,11.4,41.16,93,0,-94.744,78.279,93.066,49.17433152,-121.6778092,0
18.825,-0.1744,-0.8419,-0.0093,-0.5013,-23.1348,-2.032,-0.0799,-0.2429,0.1055,849.1797,11.4,41.16,93,0,-94.744,78.279,93.066,49.17433152,-121.6778092,0
18.828,-0.1744,-0.8419,-0.0093,-0.5013,-23.1348,-2.032,-0.0799,-0.2429,0.1055,849.1797,11.4,41.16,93,0,-94.744,78.279,93.066,49.17433152,-121.6778092,0
18.836,-0.1744,-0.8419,-0.0093,-1.5652,-18.0208,-0.9287,-0.0799,-0.2429,0.1055,849.1797,11.4,41.16,93,0,-94.744,78.279,93.066,49.17433152,-121.6778092,0
18.884,-0.1021,-0.9851,-0.0606,-1.5652,-18.0208,-0.9287,-0.0799,-0.2429,0.1055,849.1797,11.4,41.16,93,0,-125.02,83.125,120.706,49.17433152,-121.6778092,0
18.891,-0.1021,-0.9851,-0.0606,-1.5652,-18.0208,-0.9287,-0.0799,-0.2429,0.1055,849.1797,11.4,41.16,92.52,0,-125.044,83.125,120.706,49.17433152,-121.6778092,0
18.899,-0.1021,-0.9851,-0.0606,-1.5652,-18.0208,-0.9287,0.2131,-0.0107,-0.1459,849.1797,11.4,41.16,92.52,0,-125.044,83.125,120.706,49.17433152,-121.6778092,0
18.901,-0.1021,-0.9851,-0.0606,-1.046,-19.4372,-1.2709,0.2131,-0.0107,-0.1459,849.1797,11.4,41.16,92.52,0,-125.044,83.125,120.706,49.17433152,-121.6778092,0
18.936,0.043,-1.0237,-0.1237,-1.046,-19.4372,-1.2709,0.2131,-0.0107,-0.1459,849.1797,11.4,41.16,92.52,0,152.109,82.711,-160.83,49.17433152,-121.6778092,0
18.938,0.043,-1.0237,-0.1237,-1.046,-19.4372,-1.2709,0.2131,-0.0107,-0.1459,849.1797,11.46,41.16,91.98,0,152.018,82.711,-160.83,49.17433152,-121.6778092,0
18.94,0.043,-1.0237,-0.1237,-1.046,-19.4372,-1.2709,0.0533,0.033,-0.0266,849.1797,11.46,41.16,91.98,0,152.018,82.711,-160.83,49.17433152,-121.6778092,0
18.957,0.043,-1.0237,-0.1237,0.4694,-19.8123,-1.9324,0.0533,0.033,-0.0266,849.1797,11.46,41.16,91.98,0,152.018,82.711,-160.83,49.17433152,-121.6778092,0
19.001,0.045,-1.0012,-0.0606,0.4694,-19.8123,-1.9324,0.0533,0.033,-0.0266,849.1797,11.46,41.16,91.98,0,134.915,85.688,-143.455,49.17433152,-121.6778092,0
19.004,0.045,-1.0012,-0.0606,0.4694,-19.8123,-1.9324,0.0533,0.033,-0.0266,849.1797,11.46,41.1,91.38,0,134.86,85.688,-143.455,49.17433152,-121.6778092,0
19.006,0.045,-1.0012,-0.0606,0.4694,-19.8123,-1.9324,0.0288,-0.0447,-0.0874,849.1797,11.46,41.1,91.38,0,134.86,85.688,-143.455,49.17433152,-121.6778092,0
19.009,0.045,-1.0012,-0.0606,0.4694,-19.8123,-1.9324,0.0288,-0.0447,-0.0874,849.2024,11.46,41.1,91.38,0,134.86,85.688,-143.455,49.17433152,-121.6778092,0
19.012,0.045,-1.0012,-0.0606,0.4694,-19.8123,-1.9324,0.0288,-0.0447,-0.0874,849.2024,11.46,41.1,91.38,0,134.86,85.688,-143.455,49.17433152,-121.6778092,0
19.021,0.045,-1.0012,-0.0606,0.6545,-19.5907,-1.3024,0.0288,-0.0447,-0.0874,849.2024,11.46,41.1,91.38,0,134.86,85.688,-143.455,49.17433152,-121.6778092,0
19.057,-0.0318,-1.0364,-0.0367,0.6545,-19.5907,-1.3024,0.0288,-0.0447,-0.0874,849.2024,11.46,41.1,91.38,0,-145.575,87.318,139.133,49.17433152,-121.6778092,0
19.06,-0.0318,-1.0364,-0.0367,0.6545,-19.5907,-1.3024,0.0288,-0.0447,-0.0874,849.2024,11.46,41.1,90.84,0,-145.614,87.318,139.133,49.17433152,-121.6778092,0
19.063,-0.0318,-1.0364,-0.0367,0.6545,-19.5907,-1.3024,0.0192,-0.0607,0.0117,849.2024,11.46,41.1,90.84,0,-145.614,87.318,139.133,49.17433152,-121.6778092,0
19.077,-0.0318,-1.0364,-0.0367,-0.1943,-19.9409,-1.0142,0.0192,-0.0607,0.0117,849.2024,11.46,41.1,90.84,0,-145.614,87.318,139.133,49.17433152,-121.6778092,0
19.127,-0.0904,-1.0701,-0.0704,-0.1943,-19.9409,-1.0142,0.0192,-0.0607,0.0117,849.2024,11.46,41.1,90.84,0,-132.937,83.888,127.921,49.17433152,-121.6778092,0
19.138,-0.0904,-1.0701,-0.0704,-0.1943,-19.9409,-1.0142,0.0192,-0.0607,0.0117,849.2024,11.52,41.04,90.24,0,-133.014,83.888,127.921,49.17433152,-121.6778092,0
19.147,-0.0904,-1.0701,-0.0704,-0.1943,-19.9409,-1.0142,-0.0064,0.1598,-0.0629,849.2024,11.52,41.04,90.24,0,-133.014,83.888,127.921,49.17433152,-121.6778092,0
19.15,-0.0904,-1.0701,-0.0704,-0.942,-20.2763,-1.2735,-0.0064,0.1598,-0.0629,849.2024,11.52,41.04,90.24,0,-133.014,83.888,127.921,49.17433152,-121.6778092,0
19.179,-0.0347,-1.0066,-0.0621,-0.942,-20.2763,-1.2735,-0.0064,0.1598,-0.0629,849.2024,11.52,41.04,90.24,0,-157.338,85.957,150.816,49.17433152,-121.6778092,0
19.185,-0.0347,-1.0066,-0.0621,-0.942,-20.2763,-1.2735,-0.0064,0.1598,-0.0629,849.2024,11.52,40.98,89.58,0,-157.389,85.957,150.816,49.17433152,-121.6778092,0
19.189,-0.0347,-1.0066,-0.0621,-0.942,-20.2763,-1.2735,-0.1172,0.3728,-0.0597,849.2024,11.52,40.98,89.58,0,-157.389,85.957,150.816,49.17433152,-121.6778092,0
19.192,-0.0347,-1.0066,-0.0621,-0.942,-20.2763,-1.2735,-0.1172,0.3728,-0.0597,849.1641,11.52,40.98,89.58,0,-157.389,85.957,150.816,49.17433152,-121.6778092,0
19.196,-0.0347,-1.0066,-0.0621,-0.942,-20.2763,-1.2735,-0.1172,0.3728,-0.0597,849.1641,11.52,40.98,89.58,0,-157.389,85.957,150.816,49.17433152,-121.6778092,0
19.198,-0.0347,-1.0066,-0.0621,-0.4186,-19.6497,-1.2555,-0.1172,0.3728,-0.0597,849.1641,11.52,40.98,89.58,0,-157.389,85.957,150.816,49.17433152,-121.6778092,0
19.248,0.0616,-1.0046,-0.065,-0.4186,-19.6497,-1.2555,-0.1172,0.3728,-0.0597,849.1641,11.52,40.98,89.58,0,127.296,84.906,-136.575,49.17433152,-121.6778092,0
19.256,0.0616,-1.0046,-0.065,-0.4186,-19.6497,-1.2555,-0.1172,0.3728,-0.0597,849.1641,11.52,40.98,88.98,0,127.234,84.906,-136.575,49.17433152,-121.6778092,0
19.257,0.0616,-1.0046,-0.065,-0.4186,-19.6497,-1.2555,-0.1268,0.4123,0.0266,849.1641,11.52,40.98,88.98,0,127.234,84.906,-136.575,49.17433152,-121.6778092,0
19.259,0.0616,-1.0046,-0.065,0.6369,-19.6278,-1.3278,-0.1268,0.4123,0.0266,849.1641,11.52,40.98,88.98,0,127.234,84.906,-136.575,49.17433152,-121.6778092,0
19.304,0.0459,-1.052,-0.0787,0.6369,-19.6278,-1.3278,-0.1268,0.4123,0.0266,849.1641,11.52,40.98,88.98,0,140.83,85.048,-149.741,49.17433152,-121.6778092,0
19.311,0.0459,-1.052,-0.0787,0.6369,-19.6278,-1.3278,-0.1268,0.4123,0.0266,849.1641,11.52,40.92,88.44,0,140.777,85.048,-149.741,49.17433152,-121.6778092,0
19.317,0.0459,-1.052,-0.0787,0.6369,-19.6278,-1.3278,-0.0458,0.4016,0.0181,849.1641,11.52,40.92,88.44,0,140.777,85.048,-149.741,49.17433152,-121.6778092,0
19.323,0.0459,-1.052,-0.0787,0.6454,-20.092,-1.4382,-0.0458,0.4016,0.0181,849.1641,11.52,40.92,88.44,0,140.777,85.048,-149.741,49.17433152,-121.6778092,0
19.36,-0.0718,-1.0965,-0.1413,0.6454,-20.092,-1.4382,-0.0458,0.4016,0.0181,849.1641,11.52,40.92,88.44,0,-158.919,81.776,153.05,49.17433152,-121.6778092,0
19.364,-0.0718,-1.0965,-0.1413,0.6454,-20.092,-1.4382,-0.0458,0.4016,0.0181,849.1641,11.52,40.92,88.02,0,-158.95,81.776,153.05,49.17433152,-121.6778092,0
19.367,-0.0718,-1.0965,-0.1413,0.6454,-20.092,-1.4382,-0.1129,0.457,-0.0224,849.1641,11.52,40.92,88.02,0,-158.95,81.776,153.05,49.17433152,-121.6778092,0
19.37,-0.0718,-1.0965,-0.1413,0.6454,-20.092,-1.4382,-0.1129,0.457,-0.0224,849.2166,11.52,40.92,88.02,0,-158.95,81.776,153.05,49.17433152,-121.6778092,0
19.374,-0.0718,-1.0965,-0.1413,0.6454,-20.092,-1.4382,-0.1129,0.457,-0.0224,849.2166,11.52,40.92,88.02,0,-158.95,81.776,153.05,49.17433152,-121.6778092,0
19.377,-0.0718,-1.0965,-0.1413,-0.6201,-20.5168,-2.2147,-0.1129,0.457,-0.0224,849.2166,11.52,40.92,88.02,0,-158.95,81.776,153.05,49.17433152,-121.6778092,0
19.423,-0.1744,-0.9123,0.0273,-0.6201,-20.5168,-2.2147,-0.1129,0.457,-0.0224,849.2166,11.52,40.92,88.02,0,-83.594,79.047,81.105,49.17433152,-121.6778092,0
19.429,-0.1744,-0.9123,0.0273,-0.6201,-20.5168,-2.2147,-0.1129,0.457,-0.0224,849.2166,11.52,40.92,87.54,0,-83.607,79.047,81.105,49.17433152,-121.6778092,0
19.437,-0.1744,-0.9123,0.0273,-0.6201,-20.5168,-2.2147,-0.2525,0.5529,-0.0458,849.2166,11.52,40.92,87.54,0,-83.607,79.047,81.105,49.17433152,-121.6778092,0
19.444,-0.1744,-0.9123,0.0273,-1.8533,-18.7155,-0.5064,-0.2525,0.5529,-0.0458,849.2166,11.52,40.92,87.54,0,-83.607,79.047,81.105,49.17433152,-121.6778092,0
19.478,-0.2722,-0.9421,0.0835,-1.8533,-18.7155,-0.5064,-0.2525,0.5529,-0.0458,849.2166,11.52,40.92,87.54,0,-73.452,73.187,72.945,49.17433152,-121.6778092,0
19.482,-0.2722,-0.9421,0.0835,-1.8533,-18.7155,-0.5064,-0.2525,0.5529,-0.0458,849.2166,11.46,40.86,87.12,0,-73.425,73.187,72.945,49.17433152,-121.6778092,0
19.487,-0.2722,-0.9421,0.0835,-1.8533,-18.7155,-0.5064,-0.1811,0.9374,-0.0522,849.2166,11.46,40.86,87.12,0,-73.425,73.187,72.945,49.17433152,-121.6778092,0
19.496,-0.2722,-0.9421,0.0835,-3.2704,-19.0043,0.2518,-0.1811,0.9374,-0.0522,849.2166,11.46,40.86,87.12,0,-73.425,73.187,72.945,49.17433152,-121.6778092,0
19.54,-0.3108,-1.0325,0.0483,-3.2704,-19.0043,0.2518,-0.1811,0.9374,-0.0522,849.2166,11.46,40.86,87.12,0,-81.024,73.06,81.163,49.17433152,-121.6778092,0
19.548,-0.3108,-1.0325,0.0483,-3.2704,-19.0043,0.2518,-0.1811,0.9374,-0.0522,849.2166,11.4,40.86,86.82,0,-80.985,73.06,81.163,49.17433152,-121.6778092,0
19.554,-0.3108,-1.0325,0.0483,-3.2704,-19.0043,0.2518,-0.2067,1.6224,-0.3185,849.2166,11.4,40.86,86.82,0,-80.985,73.06,81.163,49.17433152,-121.6778092,0
19.556,-0.3108,-1.0325,0.0483,-3.2704,-19.0043,0.2518,-0.2067,1.6224,-0.3185,849.1831,11.4,40.86,86.82,0,-80.985,73.06,81.163,49.17433152,-121.6778092,0
19.558,-0.3108,-1.0325,0.0483,-3.2704,-19.0043,0.2518,-0.2067,1.6224,-0.3185,849.1831,11.4,40.86,86.82,0,-80.985,73.06,81.163,49.17433152,-121.6778092,0
19.56,-0.3108,-1.0325,0.0483,-3.9591,-19.8729,0.0407,-0.2067,1.6224,-0.3185,849.1831,11.4,40.86,86.82,0,-80.985,73.06,81.163,49.17433152,-121.6778092,0
19.598,-0.0176,-1.3608,-0.1374,-3.9591,-19.8729,0.0407,-0.2067,1.6224,-0.3185,849.1831,11.4,40.86,86.82,0,179.807,84.189,172.703,49.17433152,-121.6778092,0
19.606,-0.0176,-1.3608,-0.1374,-3.9591,-19.8729,0.0407,-0.2067,1.6224,-0.3185,849.1831,11.34,40.86,86.7,0,179.837,84.189,172.703,49.17433152,-121.6778092,0
19.61,-0.0176,-1.3608,-0.1374,-3.9591,-19.8729,0.0407,-0.6136,2.2765,-0.4538,849.1831,11.34,40.86,86.7,0,179.837,84.189,172.703,49.17433152,-121.6778092,0
19.617,-0.0176,-1.3608,-0.1374,-0.6928,-23.095,-2.163,-0.6136,2.2765,-0.4538,849.1831,11.34,40.86,86.7,0,179.837,84.189,172.703,49.17433152,-121.6778092,0
19.658,0.3816,-1.0858,-0.0641,-0.6928,-23.095,-2.163,-0.6136,2.2765,-0.4538,849.1831,11.34,40.86,86.7,0,83,70.385,-99.531,49.17433152,-121.6778092,0
19.661,0.3816,-1.0858,-0.0641,-0.6928,-23.095,-2.163,-0.6136,2.2765,-0.4538,849.1831,11.16,40.92,86.76,0,83.103,70.385,-99.531,49.17433152,-121.6778092,0
